name,categories,city,state,address,postalCode,latitude,longitude
Pizza Hut,"Pizza,Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",Summersville,WV,809 Broad St,26651,38.2764,-80.8509
Pizza Hut,"Pizza,Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",Omak,WA,604 Omache Dr,98841,48.4173,-119.5102
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Petersburg,WV,444 Virginia Ave,26847,38.994,-79.1138
Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Yorktown,VA,135 Grafton Station Ln Ste D,23692,37.1596,-76.461
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Luray,VA,1020 US Highway 211W,22835,38.6616,-78.4903
SUBWAY,"Delis And Delicatessens,Carry-out food,Restaurant delivery service,places,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Victoria,VA,1105 Main St,23974,36.9915,-78.2247
Subway,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",South Hill,VA,315 Furr St,23970,36.7099,-78.1063
Hardee's,"American Restaurants,Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Wise,VA,403 W Main St,24293,36.9799,-82.5842
Jimmy John's,"Carry-out food,Sandwich shops,Delicatessens,Fast Food Restaurants,Restaurants",Charlottesville,VA,1986 Abbey Rd,22911,38.0358,-78.438
Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Fort Belvoir,VA,9300 Dewitt Loop,22060,38.7056,-77.1434
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Kanab,UT,159 East 300 S,84741,37.0433,-112.5251
Dairy Queen,"Ice Cream Parlors,Carry-out food,Falafel Restaurant,Restaurant,Ice Cream Shop and Falafel Restaurant,American restaurants,Ice Cream Store,Fast Food,Bakeries,Restaurants,Ice Cream Shop",Princeton,WV,519 Oakvale Rd,24740,37.3635,-81.0607
Subway,"Delis And Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Vega,TX,701 S Main St,79092,35.2398,-102.4285
Burger King,Fast Food,Rainsville,AL,323 Main St West,35986,34.4966,-85.852
Burger King,Fast Food,Talladega,AL,318 East Battle St,35160,33.4358,-86.097
Sonic Drive-In,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Andalusia,AL,306 East Three Knotch Street,36420,31.3078,-86.4782
Sonic Drive-In,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Dothan,AL,3371 S. Oates Street,36301,31.1778,-85.4011
Fiesta En Jalisco,"Restaurant,Mexican Restaurants,Restaurant Delivery Service,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Dayton,WA,400 W Main St,99328,46.3166,-117.9875
Subway,"Delis And Delicatessens,Restaurant,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Spooner,WI,761 W Beaverbrook Ave,54801,45.8163,-91.9082
KFC,"Fried Chicken Joint,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",Caldwell,ID,1003 Cleveland Blvd,83605,43.662804,-116.687218
Denny's,"Carry-out food,Hot dog restaurants,American Restaurant,Ice cream parlors,Hamburger restaurants,American restaurants,Breakfast Brunch and Lunch Restaurants,,Fast Food,Yogurt,Family Style Restaurants,Restaurants,Hamburgers & Hot Dogs,Breakfast Spot,Restaurant,Chain Restaurant,Cafeteria restaurants,American Restaurant, Diner, and Restaurant,Diner,Diners,Breakfast Brunch & Lunch Restaurants,,Hamburgers and Hot Dogs",Santa Rosa,CA,1000 Steele Ln,95403,38.45963,-122.7271
Burger King,"Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",Daytona Beach,FL,225 N Atlantic Ave,32118,29.230711,-81.010417
Burger King,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Karaoke,Restaurants",West Palm Beach,FL,4138 Blue Heron Blvd W,33404,26.783425,-80.101125
Jersey Mike's Subs,"Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Dunedin,FL,1785 Main St Ste 102,34698,28.0193,-82.75582
McDonald's,"Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,American restaurants,Karaoke,Fast food restaurants,Restaurants",Clermont,FL,16832 Corner Center St,34714,28.35164315,-81.67640061
SUBWAY,"Carry-out food,Restaurant,Clermont Restaurants,Delicatessens,American restaurants,Karaoke,Fast Food,Sandwiches,Sandwich Place,Restaurants,Salad",Clermont,FL,667 E Highway 50,34711,28.548595,-81.746704
Burger King,"Restaurant,Carry-out food,Hot dog restaurants,American,American restaurants,Gourmet shop restaurants,Hamburger restaurants,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",Clarksville,TN,3089 Wilma Rudolph Blvd,37040,36.59683,-87.285747
Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place,Carry-out food,Restaurant,American restaurants,Fast Food Restaurants,Fast Food Restaurant and Sandwich Place,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Sandwich Shops",Chatsworth,GA,1107 N 3rd Ave,30705,34.78737,-84.77234
SUBWAY,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Arab,AL,111 N Brindlee Mountain Pkwy,35016,34.3183,-86.5033
Krystal,"Carry-out food,Restaurant,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Anniston,AL,5600 Mcclellan Blvd,36206,33.72072,-85.8177
Sbarro,"Pizza,Carry-out food,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Restaurants,Italian Restaurants",Philadelphia,PA,1878 Franklin Mills Cir,19154,40.084668,-74.962377
Whataburger,"Carry-out food,Hot dog restaurants,Breakfast & Brunch Restaurants,Hamburger restaurants,Burger Restaurants,Chicken Restaurants,Restaurants,Burger Joint,Restaurant,American Restaurants,Fast Food Restaurant,Fast food restaurants,Hamburgers and Hot Dogs",Duncanville,TX,311 W Camp Wisdom Rd,75116,32.662293,-96.911879
Boston Market,"Carry-out food,American Restaurant,Fast Food Restaurant,Traditional American,American restaurants,Chicken,Catering,Restaurants",Duncanville,TX,789 W Wheatland Rd,75116,32.6487,-96.9251
Burger King,"Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurant and Burger Joint,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",Corpus Christi,TX,5288 Old Brownsville Rd,78405,27.75726,-97.45831
SONIC Drive-In,"Carry-out food,Hot dog restaurants,American Restaurant,Hamburger restaurants,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Burger Joint, Fast Food Restaurant, and American Restaurant,Restaurants,Burger Joint,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,Hamburgers and Hot Dogs",Comanche,TX,1202 E Central Ave,76442,31.89746,-98.59003
Jack in the Box,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",Burleson,TX,300 Sw Wilshire Blvd,76028,32.541683,-97.330671
Jersey Mike's Subs,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",Spokane,WA,4919 S Regal St,99223,47.6085,-117.36821
Quiznos,"Carry-out food,Caterers,Delicatessens,Salad Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Soup Place,Restaurants,Restaurant,Sandwich Place, Soup Place, and Salad Place,Sandwiches,Sandwich Place,Sandwich Shops",Bremerton,WA,7058 State Highway 303 Ne,98311,47.62695,-122.62844
Pizza Hut,"Pizza,Restaurant,Carry-out food,Caterers,Restaurant delivery service,Food and Beverage,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Restaurants",Federal Way,WA,35503 21st Ave Sw,98023,47.283719,-122.361187
Chipotle Mexican Grill,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Pearland,TX,2680 Pearland Pkwy Ste 100,77581,29.55813,-95.26113
Popeye's Louisiana Kitchen,"Carry-out food,Barbecued poultry,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Restaurants",Abilene,TX,841 Ambler Ave,79601,32.47455,-99.729614
SONIC Drive-In,"Carry-out food,Hot dog restaurants,Willard Restaurants,American Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Hamburgers & Hot Dogs,Burger Joint,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,Fast Food Restaurant and American Restaurant,Hamburgers and Hot Dogs",Willard,MO,411 S Miller Rd,65781,37.29947,-93.42432
Nation's Giant Hamburgers & Great Pies,"Pies,Hot dog restaurants,American restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Professional Services,Hamburgers & Hot Dogs,Breakfast Brunch & Lunch Restaurants,,Bakeries,Concession Stands,Hamburgers and Hot Dogs",Citrus Heights,CA,5450 Sunrise Blvd,95610,38.66643,-121.27149
KFC,"Fried Chicken Joint,Fast Food Restaurant",Walsenburg,CO,457-A US Highway 85-87,81089,37.654926,-104.794468
Subway,"Sandwich Place East End,Restaurant,Fast Food Restaurant,wich Place,Sandwich Place",Alameda,CA,2651 Blanding Ave,94501,37.769007,-122.232718
Del Taco,"Mexican Restaurant,Restaurant,Fast Food Restaurant,Fast Food,Tex-Mex",Ontario,CA,2304 S Mountain Ave,91762,34.031764,-117.668221
Carl's Jr,"Mexican Restaurant,Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant, Burger Joint, and Mexican Restaurant,Fast Food Restaurant,Hamburger restaurants,Restaurants",Needles,CA,2601 Needles Hwy,92363,34.851041,-114.625864
Cook Out,"Carry-out food,Hot dog restaurants,American Restaurant,American Restaurant and Burger Joint,Hamburger restaurants,American restaurants,Fast Food Restaurants,Restaurants,Coffee house and espresso bar restaurants,Hamburgers & Hot Dogs,Burger Joint,Restaurant,Barbecue Restaurants,Coffee and tea-retail,Hamburgers and Hot Dogs",Clemson,SC,1055 Tiger Blvd,29631,34.69211,-82.83902
SUBWAY,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Anacortes,WA,1518 Commercial Ave,98221,48.5096,-122.6126
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Pizza Place Three Chopt,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place",Richmond,VA,5825 Patterson Ave,23226,37.58041,-77.516435
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Henrico,VA,9197 Staples Mill Rd,23228,37.64131,-77.515969
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Chesterfield,VA,6203 Belmont Rd,23832,37.453295,-77.513593
